# LSR ANF raster plot
18 6 186     10.740
32 3 323      1.740
47 8 478     24.040
48 0 480     41.040
48 3 483     30.040
48 6 486     64.300
48 6 486     73.500
49 0 490     51.660
49 1 491     51.920
49 1 491     72.420
49 3 493     69.540
49 4 494     63.880
49 5 495     61.520
49 5 495     66.320
49 7 497     28.380
49 7 497     45.160
49 7 497     59.300
49 7 497     69.460
49 8 498     57.820
50 0 500     40.760
50 1 501     35.980
50 1 501     42.760
50 1 501     56.780
50 2 502     62.660
50 2 502     70.560
50 3 503     32.680
50 3 503     53.720
50 3 503     58.560
50 3 503     71.220
50 5 505     44.820
50 8 508     27.300
50 8 508     43.220
50 8 508     67.320
50 9 509     26.360
50 9 509     50.960
50 9 509     56.980
51 0 510     24.940
51 0 510     44.980
51 0 510     67.620
51 1 511     29.300
51 1 511     54.200
51 3 513     25.800
51 3 513     40.700
51 3 513     61.620
51 3 513     69.760
51 4 514     43.580
51 5 515     26.720
51 5 515     61.420
51 6 516     44.660
51 6 516     69.320
51 7 517     29.120
51 7 517     42.080
51 7 517     45.220
51 8 518     50.120
51 9 519     25.240
51 9 519     45.360
52 3 523     34.840
52 3 523     47.120
52 4 524     29.340
52 4 524     47.280
52 6 526     61.900
52 7 527     25.880
52 8 528     47.000
53 2 532     51.240
53 4 534     42.440
53 5 535     29.360
53 5 535     34.280
53 7 537     40.440
54 8 548     38.680
56 8 568     54.880
59 1 591     54.440
60 8 608     51.600
73 3 733      2.460
81 9 819     15.740
