# Golgi cell raster plot
3 0 3     21.180
4 0 4     76.440
5 0 5     57.900
7 0 7     63.540
10 0 10     72.340
13 0 13      8.000
15 0 15     50.140
15 0 15     69.980
17 0 17     42.980
19 0 19      7.820
26 0 26     52.880
26 0 26     72.020
28 0 28     25.520
30 0 30     47.400
31 0 31     31.400
32 0 32     49.760
40 0 40     28.160
41 0 41     12.040
41 0 41     13.800
47 0 47     45.620
49 0 49     58.060
53 0 53     50.640
53 0 53     64.120
57 0 57     53.720
65 0 65      1.800
65 0 65     63.980
71 0 71     13.760
79 0 79     64.820
79 0 79     75.080
80 0 80     79.140
84 0 84     79.140
85 0 85     62.340
90 0 90     18.240
91 0 91     52.000
93 0 93     50.400
95 0 95     20.280
96 0 96     74.900
