# Golgi cell raster plot
4 0 4     51.240
12 0 12     12.720
18 0 18     51.400
21 0 21     48.860
24 0 24     70.000
31 0 31     37.460
33 0 33     69.240
34 0 34     32.220
34 0 34     68.380
37 0 37     18.060
37 0 37     26.740
39 0 39     42.940
40 0 40     57.180
44 0 44     69.960
46 0 46     27.380
46 0 46     39.900
48 0 48     45.100
50 0 50     56.000
52 0 52     44.040
52 0 52     73.520
53 0 53     68.080
55 0 55     31.220
55 0 55     52.220
55 0 55     59.220
56 0 56     23.980
57 0 57     69.920
61 0 61     47.640
62 0 62     45.620
63 0 63      1.120
64 0 64     25.060
67 0 67     47.820
71 0 71     22.220
83 0 83     51.940
85 0 85     24.980
88 0 88     33.140
89 0 89      9.620
94 0 94      5.160
96 0 96     20.520
