# TV cell raster plot
44 0 44     55.000
45 0 45     70.900
46 0 46     46.000
46 0 46     71.900
47 0 47     29.000
47 0 47     55.000
47 0 47     75.100
48 0 48     31.400
48 0 48     51.100
48 0 48     64.900
48 0 48     76.400
49 0 49     27.000
49 0 49     31.300
49 0 49     39.200
49 0 49     62.300
50 0 50     28.400
50 0 50     36.600
50 0 50     61.700
51 0 51     29.800
51 0 51     37.600
51 0 51     43.300
51 0 51     61.300
52 0 52     59.100
53 0 53     49.800
53 0 53     55.500
54 0 54     55.000
55 0 55     56.300
55 0 55     62.500
56 0 56     54.800
57 0 57     50.000
57 0 57     55.400
57 0 57     68.500
58 0 58     45.000
58 0 58     68.500
59 0 59     43.900
59 0 59     56.500
60 0 60     62.800
61 0 61     76.000
