# TV cell raster plot
42 0 42     32.500
47 0 47     28.500
47 0 47     56.900
47 0 47     61.700
48 0 48     30.500
49 0 49     28.500
49 0 49     38.200
50 0 50     27.600
50 0 50     42.100
50 0 50     75.800
51 0 51     28.500
51 0 51     38.800
51 0 51     47.200
52 0 52     27.200
52 0 52     36.900
52 0 52     43.000
52 0 52     50.200
52 0 52     61.300
53 0 53     29.200
53 0 53     46.000
53 0 53     61.600
53 0 53     74.700
54 0 54     27.800
54 0 54     35.700
54 0 54     45.100
54 0 54     60.200
54 0 54     75.800
55 0 55     30.400
55 0 55     65.100
56 0 56     26.700
56 0 56     43.300
56 0 56     68.400
57 0 57     33.300
57 0 57     57.400
57 0 57     69.100
58 0 58     58.200
58 0 58     68.600
59 0 59     65.500
60 0 60     30.300
61 0 61     36.300
62 0 62     51.600
